order_id,order_date,sales_qty,sales_amount,currency,user_id,r_id
86598,07-03-2019,2,1231,INR,72647,570178
86599,07-03-2019,43,23417,INR,42472,520952
86600,07-03-2019,1,782,INR,32095,420192
86601,07-03-2019,2,1144,INR,29256,9044
86602,07-03-2019,18,8231,INR,88527,579823
86603,07-03-2019,13,5972,INR,38318,278358
86604,07-03-2019,16,8231,INR,91413,175437
86605,07-03-2019,16,4157,INR,26558,433950
86606,07-03-2019,11,2889,INR,20150,39066
86607,07-03-2019,11,2394,INR,12317,42874
86608,07-03-2019,36,9093,INR,23959,15034
86609,07-03-2019,2,560,INR,92251,440768
86610,07-03-2019,1,264,INR,59853,423134
86611,07-03-2019,6,1917,INR,74750,39063
86612,07-03-2019,100,6500,INR,91863,455638
86613,07-03-2019,3,213,INR,53018,569202
86614,07-03-2019,13,926,INR,49782,507178
86615,07-03-2019,1000,25000,INR,81294,59611
86616,07-03-2019,1,319,INR,94547,254063
86617,07-03-2019,1,519,INR,62513,180367
86618,07-03-2019,3,907,INR,54006,225301
86619,07-03-2019,1,185,INR,33685,282486
86620,07-03-2019,20,5486,INR,24705,224402
86621,07-03-2019,24,6148,INR,2226,420322
86622,07-03-2019,1,324,INR,44230,556734
86623,07-03-2019,2,366,INR,82496,497232
86624,07-03-2019,1,120,INR,46650,7932
86625,07-03-2019,1,144,INR,88783,375183
86626,07-03-2019,3,1245,INR,18317,531446
86627,07-03-2019,6,2194,INR,62973,472308
86628,07-03-2019,16,4060,INR,89707,529139
86629,07-03-2019,64,8917,INR,84511,416775
86630,07-03-2019,1,93,INR,34491,452762
86631,07-03-2019,1,102,INR,8359,23773
86632,07-03-2019,1,46,INR,38484,276170
86633,07-03-2019,6,2551,INR,93981,405381
86634,07-03-2019,1,204,INR,45836,420083
86635,07-03-2019,1,685,INR,63335,530095
86636,07-03-2019,3,3579,INR,27129,119784
86637,07-03-2019,2,1972,INR,56518,449268
86638,07-03-2019,18,4171,INR,78162,119843
86639,07-03-2019,6,1935,INR,65733,23259
86640,07-03-2019,1,403,INR,88078,150804
86641,07-03-2019,1,241,INR,30641,547929
86642,07-03-2019,1,65,INR,81215,482491
86643,07-03-2019,1,74,INR,75693,574767
86644,07-03-2019,1,51,INR,17475,519351
86645,07-03-2019,1,157,INR,41782,55026
86646,07-03-2019,48,16866,INR,13848,338935
86647,07-03-2019,1,144,INR,417,258189
86648,07-03-2019,1,241,INR,27173,424621
86649,07-03-2019,1,583,INR,49854,464142
86650,07-03-2019,1,528,INR,18728,577198
86651,07-03-2019,1,194,INR,68884,514142
86652,07-03-2019,38,37731,INR,32791,362693
86653,07-03-2019,1,472,INR,36739,378775
86654,07-03-2019,1,620,INR,85612,256106
86655,07-03-2019,11,861,INR,49673,309808
86656,07-03-2019,1,69,INR,68454,349024
86657,07-03-2019,7,319,INR,82258,573667
86658,07-03-2019,373,21505,INR,47637,113976
86659,07-03-2019,20,944,INR,83404,483500
86660,07-03-2019,5,458,INR,25438,469669
86661,07-03-2019,30,2606,INR,74500,343647
86662,07-03-2019,1,60,INR,84265,154799
86663,07-03-2019,1,144,INR,67347,156460
86664,07-03-2019,3,333,INR,36454,508029
86665,07-03-2019,4,333,INR,63498,369509
86666,07-03-2019,3,509,INR,45120,450175
86667,07-03-2019,16,2597,INR,87602,450178
86668,07-03-2019,224,22097,INR,76795,518900
86669,07-03-2019,8,1361,INR,64760,65503
86670,07-03-2019,80,10898,INR,55236,370866
86671,07-03-2019,1,74,INR,2579,556113
86672,07-03-2019,4,1000,INR,32612,556354
86673,07-03-2019,1,134,INR,60306,337008
86674,07-03-2019,1,153,INR,13060,390427
86675,07-03-2019,1,83,INR,10539,547351
86676,07-03-2019,1,273,INR,93810,189348
86677,07-03-2019,1,306,INR,81597,224314
86678,07-03-2019,1,120,INR,37296,445151
86679,07-03-2019,1,139,INR,66896,65130
86680,07-03-2019,1,130,INR,22850,537992
86681,07-03-2019,1,324,INR,71645,137648
86682,07-03-2019,1,245,INR,19472,434799
86683,07-03-2019,2,764,INR,24274,562425
86684,07-03-2019,1,97,INR,40662,515556
86685,07-03-2019,1,120,INR,18877,534293
86686,07-03-2019,1,347,INR,98331,515552
86687,07-03-2019,1,194,INR,81471,377916
86688,07-03-2019,1,241,INR,50600,537364
86689,07-03-2019,1,231,INR,85600,500538
86690,07-03-2019,1,389,INR,48681,139870
86691,07-03-2019,13,5583,INR,66466,573198
86692,07-03-2019,1,69,INR,10457,484811
86693,07-03-2019,1,69,INR,49023,137683
86694,07-03-2019,4,1023,INR,20651,124943
86695,07-03-2019,1,352,INR,29184,413230
86696,07-03-2019,1,241,INR,56090,435965
86697,07-03-2019,1,282,INR,45081,515689
86698,07-03-2019,1,407,INR,6582,535256
86699,07-03-2019,1,370,INR,74829,463986
86700,07-03-2019,1,282,INR,68353,364508
86701,07-03-2019,1,315,INR,54176,307283
86702,07-03-2019,1,282,INR,26578,518838
86703,07-03-2019,1,106,INR,64460,194143
86704,07-03-2019,1,125,INR,42836,328307
86705,07-03-2019,5,3032,INR,89681,248429
86706,07-03-2019,1,259,INR,10830,358118
86707,07-03-2019,1,106,INR,98882,122745
86708,07-03-2019,1,111,INR,21012,13748
86709,07-03-2019,1,97,INR,51359,236655
86710,07-03-2019,1,69,INR,12906,239928
86711,07-03-2019,1,37,INR,21900,482204
86712,07-03-2019,1,56,INR,49163,95967
86713,07-03-2019,1,51,INR,84769,89282
86714,07-03-2019,1,37,INR,41892,293469
86715,07-03-2019,1,111,INR,99442,573714
86716,07-03-2019,2,481,INR,44017,133476
86717,07-03-2019,1,97,INR,26947,470850
86718,07-03-2019,1,60,INR,23549,133331
86719,07-03-2019,1,37,INR,70246,383164
86720,07-03-2019,1,130,INR,49226,555824
86721,07-03-2019,1,97,INR,86844,122037
86722,07-03-2019,1,153,INR,76611,143158
86723,07-03-2019,1,37,INR,90124,498300
86724,07-03-2019,4,611,INR,39099,525531
86725,07-03-2019,1,204,INR,85449,184141
86726,07-03-2019,1,116,INR,96053,433035
86727,07-03-2019,1,148,INR,97036,579193
86728,07-03-2019,2,338,INR,81455,579863
86729,07-03-2019,1,139,INR,75443,157867
86730,07-03-2019,1,69,INR,19320,406723
86731,07-03-2019,1,176,INR,92965,392233
86732,07-03-2019,4,894,INR,80896,464841
86733,07-03-2019,2,417,INR,19524,314613
86734,07-03-2019,1,83,INR,9684,554523
86735,07-03-2019,21,4019,INR,96965,569999
86736,07-03-2019,1,597,INR,5768,443176
86737,07-03-2019,2,1218,INR,54822,443177
86738,07-03-2019,5,1884,INR,90758,542405
86739,07-03-2019,1,148,INR,99804,36930
86740,07-03-2019,5,2431,INR,68061,189687
86741,07-03-2019,1,88,INR,79243,189487
86742,07-03-2019,1,102,INR,14048,304235
86743,07-03-2019,7,2829,INR,42340,569801
86744,07-03-2019,1,139,INR,86628,403884
86745,07-03-2019,8,1199,INR,67791,465748
86746,07-03-2019,1,102,INR,33155,489934
86747,07-03-2019,4,671,INR,79701,204413
86748,07-03-2019,1,88,INR,50939,480840
86749,07-03-2019,1,51,INR,64904,524010
86750,07-03-2019,1,111,INR,87014,531736
86751,07-03-2019,1,65,INR,58197,308965
86752,07-03-2019,1,69,INR,78344,369027
86753,07-03-2019,2,481,INR,71946,246668
86754,07-03-2019,1,56,INR,72269,279591
86755,07-03-2019,1,56,INR,79113,481397
86756,07-03-2019,1,37,INR,18093,529516
86757,07-03-2019,1,296,INR,68367,143906
86758,07-03-2019,1,329,INR,32153,484481
86759,07-03-2019,5,4106,INR,2707,482214
86760,07-03-2019,1,366,INR,70123,396425
86761,07-03-2019,1,296,INR,66669,419564
86762,07-03-2019,1,329,INR,9420,419563
86763,07-03-2019,3,2852,INR,59265,431795
86764,07-03-2019,2,176,INR,75558,289353
86765,07-03-2019,4,588,INR,89285,396451
86766,07-03-2019,2,194,INR,66164,191308
86767,07-03-2019,1,93,INR,45711,211120
86768,07-03-2019,1,116,INR,40472,568110
86769,07-03-2019,1,292,INR,19545,565129
86770,07-03-2019,1,74,INR,1800,496571
86771,07-03-2019,1,264,INR,85146,564855
86772,07-03-2019,7,4417,INR,81163,372386
86773,07-03-2019,53,37579,INR,47114,395715
86774,07-03-2019,7,5023,INR,33169,561918
86775,07-03-2019,1,444,INR,47569,254875
86776,07-03-2019,47,43102,INR,76023,122359
86777,07-03-2019,163,176273,INR,93977,535664
86778,07-03-2019,6,7218,INR,74125,374813
86779,07-03-2019,5,6153,INR,58021,546643
86780,07-03-2019,7,9806,INR,3499,243416
86781,07-03-2019,160,153574,INR,77827,530724
86782,07-03-2019,20,21139,INR,32524,408515
86783,07-03-2019,53,48269,INR,95151,225660
86784,07-03-2019,1,306,INR,59480,293422
86785,07-03-2019,53,84352,INR,48295,189900
86786,07-03-2019,3,5657,INR,6669,478330
86787,07-03-2019,2,3824,INR,1148,393881
86788,07-03-2019,40,43981,INR,79995,284435
86789,07-03-2019,7,9079,INR,37387,74243
86790,07-03-2019,1,458,INR,77801,214108
86791,07-03-2019,4,5625,INR,53630,475831
86792,07-03-2019,5,6227,INR,9844,438214
86793,07-03-2019,1,894,INR,96951,523007
86794,07-03-2019,4,5463,INR,97906,424593
86795,07-03-2019,14,18315,INR,53600,462351
86796,07-03-2019,40,42588,INR,96381,430288
86797,07-03-2019,1,2190,INR,48675,413342
86798,07-03-2019,3,9310,INR,95714,387177
86799,07-03-2019,1,870,INR,36688,141706
86800,08-03-2019,1,315,INR,33728,462070
86801,08-03-2019,1,1028,INR,20595,579047
86802,08-03-2019,1,315,INR,17023,385163
86803,08-03-2019,1,1028,INR,74367,317458
86804,08-03-2019,6,12921,INR,74794,500585
86805,08-03-2019,1,3065,INR,80512,494960
86806,08-03-2019,9,24324,INR,38493,357925
86807,08-03-2019,2,8324,INR,4521,490658
86808,08-03-2019,3,3380,INR,59064,390261
86809,08-03-2019,1,431,INR,37954,200736
86810,08-03-2019,1,1338,INR,64015,432469
86811,08-03-2019,1,894,INR,74639,409716
86812,08-03-2019,2,2273,INR,56855,358272
86813,08-03-2019,1,259,INR,48839,285939
86814,08-03-2019,1,319,INR,43051,119039
86815,08-03-2019,51,14005,INR,71164,388094
86816,08-03-2019,12,3176,INR,56460,157335
86817,08-03-2019,30,7065,INR,7503,108670
86818,08-03-2019,1,176,INR,84195,302706
86819,08-03-2019,1,213,INR,6011,446678
86820,08-03-2019,465,104176,INR,79815,278425
86821,08-03-2019,5,1185,INR,1000,422976
86822,08-03-2019,1,102,INR,50274,409204
86823,08-03-2019,3,1384,INR,83617,560786
86824,08-03-2019,7,2546,INR,53703,298062
86825,08-03-2019,12,3657,INR,83796,69903
86826,08-03-2019,1,102,INR,9344,238184
86827,08-03-2019,6,1681,INR,53704,342804
86828,08-03-2019,1,616,INR,32727,570175
86829,08-03-2019,5,3056,INR,66967,118299
86830,08-03-2019,16,7319,INR,12598,52431
86831,08-03-2019,8,3583,INR,41272,457041
86832,08-03-2019,32,16463,INR,34207,77855
86833,08-03-2019,10,4273,INR,20023,212305
86834,08-03-2019,40,14667,INR,71399,39930
86835,08-03-2019,8,3773,INR,9774,483491
86836,08-03-2019,21,5542,INR,6746,111229
86837,08-03-2019,3,847,INR,39740,418468
86838,08-03-2019,53,15593,INR,1344,505770
86839,08-03-2019,11,2662,INR,45121,503592
86840,08-03-2019,24,5000,INR,62742,565068
86841,08-03-2019,11,2838,INR,76671,472776
86842,08-03-2019,13,3606,INR,79771,232602
86843,08-03-2019,80,22884,INR,2423,349722
86844,08-03-2019,3,278,INR,66795,382779
86845,08-03-2019,333,14361,INR,89293,569203
86846,08-03-2019,3,236,INR,94598,538748
86847,08-03-2019,1,157,INR,25978,509230
86848,08-03-2019,6,6477,INR,7351,223352
86849,08-03-2019,1,389,INR,5507,526236
86850,08-03-2019,1,111,INR,9863,231324
86851,08-03-2019,1,222,INR,84468,262802
86852,08-03-2019,3,926,INR,57829,84361
86853,08-03-2019,1,278,INR,35140,299862
86854,08-03-2019,3,1685,INR,91540,300565
86855,08-03-2019,13,3722,INR,30598,349651
86856,08-03-2019,1,171,INR,49517,454489
86857,08-03-2019,1,139,INR,97720,407839
86858,08-03-2019,1,199,INR,95448,534845
86859,08-03-2019,1,46,INR,17721,312269
86860,08-03-2019,40,14815,INR,74459,482278
86861,08-03-2019,1,199,INR,57975,507567
86862,08-03-2019,1,241,INR,26518,499108
86863,08-03-2019,13,5394,INR,458,210249
86864,08-03-2019,1,282,INR,33394,71756
86865,08-03-2019,1,157,INR,8795,90374
86866,08-03-2019,16,3356,INR,35925,543669
86867,08-03-2019,3,1255,INR,89832,37635
86868,08-03-2019,1,46,INR,50220,427258
86869,08-03-2019,13,8023,INR,32820,502618
86870,08-03-2019,1,199,INR,19900,313244
86871,08-03-2019,5,926,INR,29638,472315
86872,08-03-2019,4,2181,INR,12318,50260
86873,08-03-2019,1,421,INR,53681,555405
86874,08-03-2019,1,56,INR,44131,146845
86875,08-03-2019,1,611,INR,93398,492825
86876,08-03-2019,4,2056,INR,27075,50267
86877,08-03-2019,1,218,INR,56544,449267
86878,08-03-2019,1,352,INR,99866,475802
86879,08-03-2019,4,4306,INR,94295,515185
86880,08-03-2019,1,231,INR,90448,121816
86881,08-03-2019,6,6880,INR,35784,474915
86882,08-03-2019,24,10500,INR,79998,529320
86883,08-03-2019,1,398,INR,47944,496122
86884,08-03-2019,4,2403,INR,36234,369713
86885,08-03-2019,3,574,INR,80603,397857
86886,08-03-2019,1,79,INR,15886,380517
86887,08-03-2019,1,185,INR,6507,374449
86888,08-03-2019,1,83,INR,98469,569502
86889,08-03-2019,1,583,INR,21226,382889
86890,08-03-2019,3,2116,INR,51936,242838
86891,08-03-2019,1,565,INR,27084,262238
86892,08-03-2019,2,1315,INR,84984,443570
86893,08-03-2019,2,1880,INR,28517,559006
86894,08-03-2019,1,199,INR,96473,252252
86895,08-03-2019,1,579,INR,96267,303661
86896,08-03-2019,1,981,INR,11846,401360
86897,08-03-2019,2,2167,INR,76942,349473
86898,08-03-2019,1,380,INR,23527,442404
86899,08-03-2019,2,2356,INR,40414,537956
86900,08-03-2019,1,287,INR,87136,574266
86901,08-03-2019,1,407,INR,78431,424857
86902,08-03-2019,1,324,INR,24295,420256
86903,08-03-2019,3,2477,INR,31665,251617
86904,08-03-2019,2,1833,INR,66808,556927
86905,08-03-2019,1,120,INR,39084,460159
86906,08-03-2019,1,120,INR,78629,463662
86907,08-03-2019,1,194,INR,85320,447306
86908,08-03-2019,1,194,INR,3723,218955
86909,08-03-2019,5,2037,INR,22223,426043
86910,08-03-2019,3,718,INR,2797,170197
86911,08-03-2019,1,144,INR,59600,433196
86912,08-03-2019,1,477,INR,44479,426020
86913,08-03-2019,29,40440,INR,7500,571373
86914,08-03-2019,34,37958,INR,30278,571901
86915,08-03-2019,42,42208,INR,34823,397839
86916,08-03-2019,1,190,INR,63068,23890
86917,08-03-2019,5,3097,INR,31800,379383
86918,08-03-2019,7,648,INR,28780,236224
86919,08-03-2019,1,162,INR,62774,116005
86920,08-03-2019,1,32,INR,12190,467259
86921,08-03-2019,224,18995,INR,46836,403790
86922,08-03-2019,1,106,INR,36806,494633
86923,08-03-2019,21,1218,INR,80670,522903
86924,08-03-2019,32,4028,INR,44858,331753
86925,08-03-2019,40,3481,INR,78734,543119
86926,08-03-2019,1,60,INR,91754,362583
86927,08-03-2019,80,13037,INR,72026,502977
86928,08-03-2019,44,4148,INR,23022,451784
86929,08-03-2019,1,204,INR,84467,453320
86930,08-03-2019,1,352,INR,79467,391692
86931,08-03-2019,32,5176,INR,15500,482230
86932,08-03-2019,1,56,INR,22085,387808
86933,08-03-2019,24,13986,INR,24623,423413
86934,08-03-2019,9,2630,INR,90562,420029
86935,08-03-2019,1,74,INR,10487,460165
86936,08-03-2019,1,125,INR,51671,440599
86937,08-03-2019,1,69,INR,44409,298325
86938,08-03-2019,1,139,INR,46583,449992
86939,08-03-2019,1,120,INR,23197,537494
86940,08-03-2019,1,139,INR,23668,562991
86941,08-03-2019,1,472,INR,85603,408106
86942,08-03-2019,1,157,INR,20294,65266
86943,08-03-2019,1,97,INR,17389,318993
86944,08-03-2019,1,97,INR,4463,484940
86945,08-03-2019,1,153,INR,28678,367526
86946,08-03-2019,1,116,INR,37887,326018
86947,08-03-2019,1,310,INR,63316,526984
86948,08-03-2019,1,134,INR,70083,520592
86949,08-03-2019,26,8329,INR,47660,490398
86950,08-03-2019,1,69,INR,73396,407950
86951,08-03-2019,1,153,INR,40225,137751
86952,08-03-2019,1,250,INR,20738,498537
86953,08-03-2019,2,968,INR,36265,113521
86954,08-03-2019,1,56,INR,38420,311562
86955,08-03-2019,1,389,INR,9203,26505
86956,08-03-2019,1,88,INR,97613,482897
86957,08-03-2019,1,134,INR,84697,572879
86958,08-03-2019,1,833,INR,85055,470474
86959,08-03-2019,1,106,INR,75453,512615
86960,08-03-2019,1,329,INR,77470,40681
86961,08-03-2019,1,384,INR,95935,224542
86962,08-03-2019,1,32,INR,84410,428943
86963,08-03-2019,1,37,INR,60001,542718
86964,08-03-2019,1,106,INR,37325,571064
86965,08-03-2019,1,37,INR,62795,516687
86966,08-03-2019,1,74,INR,19547,202485
86967,08-03-2019,1,111,INR,81485,533266
86968,08-03-2019,1,83,INR,5025,326800
86969,08-03-2019,4,935,INR,24755,557680
86970,08-03-2019,1,134,INR,96907,267861
86971,08-03-2019,1,102,INR,9353,523232
86972,08-03-2019,1,139,INR,58337,483017
86973,08-03-2019,1,199,INR,24515,184244
86974,08-03-2019,7,1310,INR,21046,246295
86975,08-03-2019,3,588,INR,6627,193876
86976,08-03-2019,1,208,INR,61356,506492
86977,08-03-2019,1,83,INR,79175,475734
86978,08-03-2019,1,106,INR,94859,520615
86979,08-03-2019,1,310,INR,32269,443168
86980,08-03-2019,1,472,INR,84435,40784
86981,08-03-2019,1,213,INR,76581,345149
86982,08-03-2019,1,102,INR,17000,189372
86983,08-03-2019,1,310,INR,47123,220287
86984,08-03-2019,1,495,INR,73691,189391
86985,08-03-2019,1,620,INR,96898,190564
86986,08-03-2019,1,157,INR,53481,155613
86987,08-03-2019,1,93,INR,63994,536908
86988,08-03-2019,1,56,INR,3646,572130
86989,08-03-2019,1,139,INR,81639,53532
86990,08-03-2019,22,3356,INR,25523,524256
86991,08-03-2019,1,97,INR,2379,572395
86992,08-03-2019,1,37,INR,93775,517543
86993,08-03-2019,1,134,INR,64675,61517
86994,08-03-2019,2,310,INR,14886,489295
86995,08-03-2019,1,148,INR,50901,557230
86996,08-03-2019,1,366,INR,83800,516248
86997,08-03-2019,1,444,INR,36935,24648
86998,08-03-2019,1,185,INR,95037,244830
86999,08-03-2019,1,417,INR,94856,310174
87000,08-03-2019,1,37,INR,55122,27249
87001,08-03-2019,5,662,INR,60865,444184
87002,08-03-2019,3,278,INR,53886,492012
87003,08-03-2019,1,74,INR,49509,549747
87004,08-03-2019,2,1273,INR,69865,562439
87005,08-03-2019,7,4417,INR,28937,133443
87006,08-03-2019,4,3125,INR,87673,355061
87007,08-03-2019,5,3259,INR,49679,442765
87008,08-03-2019,3,2338,INR,10222,11208
87009,08-03-2019,13,12819,INR,32079,379100
87010,08-03-2019,1,444,INR,94765,419698
87011,08-03-2019,23,44407,INR,41715,534547
87012,08-03-2019,5,7759,INR,16159,532126
87013,08-03-2019,1,1236,INR,47137,533006
87014,08-03-2019,1,273,INR,63837,512547
87015,08-03-2019,7,11639,INR,40507,440735
87016,08-03-2019,2,2884,INR,18959,516070
87017,08-03-2019,15,13759,INR,96517,109497
87018,08-03-2019,1,412,INR,98530,561685
87019,08-03-2019,4,4551,INR,15168,485919
87020,08-03-2019,28,29343,INR,39304,503333
87021,08-03-2019,2,2389,INR,22071,472977
87022,08-03-2019,2,1222,INR,58316,489875
87023,08-03-2019,1,306,INR,12768,519734
87024,08-03-2019,13,36361,INR,47816,61529
87025,08-03-2019,1,671,INR,72059,562756
87026,08-03-2019,6,11106,INR,61182,436857
87027,08-03-2019,1,1324,INR,82418,521049
87028,08-03-2019,4,14324,INR,52808,300821
87029,08-03-2019,2,3458,INR,872,317489
87030,08-03-2019,1,417,INR,26927,186980
87031,08-03-2019,3,3264,INR,97635,278303
87032,08-03-2019,3,3569,INR,96523,424601
87033,08-03-2019,5,6375,INR,95062,250468
87034,08-03-2019,3,3380,INR,66210,187017
87035,08-03-2019,40,34634,INR,96409,480317
87036,08-03-2019,3,1912,INR,63493,369484
87037,08-03-2019,1,2167,INR,24418,501701
87038,08-03-2019,4,7963,INR,77815,456922
87039,08-03-2019,1,2435,INR,48919,102582
87040,08-03-2019,2,4352,INR,98836,405031
87041,08-03-2019,12,18310,INR,8084,263185
87042,08-03-2019,6,20426,INR,15660,
87043,08-03-2019,1,1866,INR,94549,
87044,11-03-2019,1,3065,INR,82289,574576
87045,11-03-2019,8,17495,INR,26337,432384
87046,11-03-2019,1,681,INR,62892,390282
87047,11-03-2019,1,431,INR,49277,37996
87048,11-03-2019,1,454,INR,48386,132750
87049,11-03-2019,16,4352,INR,759,231155
87050,11-03-2019,4,815,INR,74294,319121
87051,11-03-2019,5,1338,INR,37735,488265
87052,11-03-2019,1,315,INR,56148,378416
87053,11-03-2019,1,463,INR,91878,397672
87054,11-03-2019,1,398,INR,72633,14837
87055,11-03-2019,1,208,INR,97269,557513
87056,11-03-2019,33,10787,INR,63693,204412
87057,11-03-2019,5,2565,INR,13530,488185
87058,11-03-2019,1,380,INR,45154,458772
87059,11-03-2019,20,6472,INR,9307,510666
87060,11-03-2019,37,15815,INR,43231,495421
87061,11-03-2019,8,4116,INR,20400,413264
87062,11-03-2019,8,3773,INR,42256,278559
87063,11-03-2019,3,681,INR,48709,564413
87064,11-03-2019,8,1491,INR,33683,151390
87065,11-03-2019,5,1380,INR,54490,464968
87066,11-03-2019,21,6236,INR,33934,445051
87067,11-03-2019,36,9574,INR,6261,497496
87068,11-03-2019,13,2699,INR,45208,39059
87069,11-03-2019,320,37778,INR,85086,529477
87070,11-03-2019,1,157,INR,97503,539815
87071,11-03-2019,1,565,INR,80270,498805
87072,11-03-2019,1,380,INR,32219,564310
87073,11-03-2019,1,861,INR,75966,109939
87074,11-03-2019,1,463,INR,52491,285017
87075,11-03-2019,2,551,INR,68105,327155
87076,11-03-2019,144,42556,INR,71938,391725
87077,11-03-2019,1,79,INR,37828,280319
87078,11-03-2019,1,204,INR,6782,541133
87079,11-03-2019,1,338,INR,38770,489134
87080,11-03-2019,2,366,INR,5756,572646
87081,11-03-2019,1,333,INR,49428,489602
87082,11-03-2019,1,241,INR,10110,249807
87083,11-03-2019,13,4056,INR,13878,284590
87084,11-03-2019,4,1343,INR,99340,362538
87085,11-03-2019,3,995,INR,41713,412052
87086,11-03-2019,1,46,INR,70159,510614
87087,11-03-2019,12,2847,INR,25551,16627
87088,11-03-2019,1,292,INR,71637,54324
87089,11-03-2019,49,16912,INR,71616,258939
87090,11-03-2019,1,130,INR,53013,346379
87091,11-03-2019,1,167,INR,43622,566353
87092,11-03-2019,12,9213,INR,87489,563317
87093,11-03-2019,2,782,INR,49002,50424
87094,11-03-2019,1,218,INR,32156,408936
87095,11-03-2019,2,2014,INR,71319,492023
87096,11-03-2019,1,194,INR,23292,320567
87097,11-03-2019,1,241,INR,30485,16253
87098,11-03-2019,1,144,INR,73201,183788
87099,11-03-2019,1,148,INR,23036,9691
87100,11-03-2019,1,88,INR,41333,456879
87101,11-03-2019,1,51,INR,82846,575546
87102,11-03-2019,6,1255,INR,24685,263160
87103,11-03-2019,23,25620,INR,65272,337975
87104,11-03-2019,2,2306,INR,26230,158359
87105,11-03-2019,1,241,INR,59452,559553
87106,11-03-2019,1,264,INR,90970,466689
87107,11-03-2019,12,11875,INR,747,527654
87108,11-03-2019,1,389,INR,12878,474697
87109,11-03-2019,13,5093,INR,12003,380599
87110,11-03-2019,1,759,INR,4746,475544
87111,11-03-2019,38,46750,INR,22422,423185
87112,11-03-2019,1,0,INR,41793,481006
87113,11-03-2019,28,22273,INR,8760,279279
87114,11-03-2019,1,412,INR,56594,60345
87115,11-03-2019,53,5185,INR,75850,358140
87116,11-03-2019,14,963,INR,38406,259500
87117,11-03-2019,5,245,INR,26554,68318
87118,11-03-2019,7,324,INR,69538,530534
87119,11-03-2019,309,15676,INR,7076,570280
87120,11-03-2019,33,2981,INR,21611,570281
87121,11-03-2019,17,1583,INR,87462,35280
87122,11-03-2019,70,6083,INR,3446,357318
87123,11-03-2019,60,9824,INR,17167,489438
87124,11-03-2019,1,60,INR,27354,153879
87125,11-03-2019,1,106,INR,86260,452134
87126,11-03-2019,3,222,INR,74544,521110
87127,11-03-2019,333,35648,INR,92037,562983
87128,11-03-2019,3,509,INR,81081,452590
87129,11-03-2019,40,6486,INR,42700,149464
87130,11-03-2019,667,113889,INR,4537,96124
87131,11-03-2019,9,1551,INR,24104,25406
87132,11-03-2019,1,79,INR,88501,49739
87133,11-03-2019,11,1273,INR,36765,406528
87134,11-03-2019,1,74,INR,66627,298324
87135,11-03-2019,1,79,INR,72916,3186
87136,11-03-2019,1,83,INR,9731,32732
87137,11-03-2019,1,139,INR,48302,360135
87138,11-03-2019,1,241,INR,78821,1854
87139,11-03-2019,1,370,INR,5103,537510
87140,11-03-2019,1,194,INR,50924,341747
87141,11-03-2019,1,810,INR,44910,125888
87142,11-03-2019,1,97,INR,8496,578931
87143,11-03-2019,1,472,INR,17903,482552
87144,11-03-2019,13,5583,INR,49878,485081
87145,11-03-2019,1,134,INR,38058,484801
87146,11-03-2019,1,56,INR,74681,360365
87147,11-03-2019,1,88,INR,66457,456249
87148,11-03-2019,1,532,INR,71202,571629
87149,11-03-2019,1,125,INR,24628,226086
87150,11-03-2019,1,218,INR,37249,176800
87151,11-03-2019,1,65,INR,71534,83504
87152,11-03-2019,1,144,INR,9645,387722
87153,11-03-2019,1,37,INR,63301,449091
87154,11-03-2019,1,74,INR,68529,533144
87155,11-03-2019,1,148,INR,17475,572647
87156,11-03-2019,2,208,INR,79292,420190
87157,11-03-2019,1,46,INR,76438,480052
87158,11-03-2019,1,102,INR,53053,528919
87159,11-03-2019,2,347,INR,54750,157866
87160,11-03-2019,1,139,INR,23863,345357
87161,11-03-2019,1,333,INR,62061,120966
87162,11-03-2019,1,106,INR,7646,554626
87163,11-03-2019,1,500,INR,24041,554621
87164,11-03-2019,1,213,INR,74205,189369
87165,11-03-2019,1,264,INR,60962,426354
87166,11-03-2019,1,505,INR,53911,189356
87167,11-03-2019,1,185,INR,52165,83721
87168,11-03-2019,1,51,INR,68258,53534
87169,11-03-2019,1,162,INR,20348,304599
87170,11-03-2019,1,130,INR,35689,552304
87171,11-03-2019,1,106,INR,3508,307221
87172,11-03-2019,1,296,INR,42466,484884
87173,11-03-2019,1,181,INR,63387,558003
87174,11-03-2019,1,148,INR,21105,545524
87175,11-03-2019,1,222,INR,3342,310176
87176,11-03-2019,1,477,INR,93031,310177
87177,11-03-2019,2,319,INR,10137,263807
87178,11-03-2019,1,74,INR,51384,556289
87179,11-03-2019,1,440,INR,88606,247896
87180,11-03-2019,20,14611,INR,17619,381535
87181,11-03-2019,1,866,INR,13973,545783
87182,11-03-2019,1,667,INR,34063,34678
87183,11-03-2019,1,389,INR,46340,489881
87184,11-03-2019,1,1065,INR,34752,397889
87185,11-03-2019,1,1153,INR,43294,244377
87186,11-03-2019,20,29417,INR,15842,475390
87187,11-03-2019,23,25773,INR,4169,479367
87188,11-03-2019,1,333,INR,74338,299535
87189,11-03-2019,57,52579,INR,71470,571018
87190,11-03-2019,53,84352,INR,72831,14997
87191,11-03-2019,1,2176,INR,52511,76664
87192,11-03-2019,1,1995,INR,42465,217302
87193,11-03-2019,23,56292,INR,74315,527738
87194,11-03-2019,1,1986,INR,73474,351169
